age,monthly_income,employment_type,years_employed,existing_emi,repayment_history,risk_label,approval_status
55.87864093779172,87892.42261108682,unemployed,12.267446816370931,5163.401585218784,1.0,low,approved
23.81712689237613,59534.60083241965,self-employed,3.097756166416226,3282.1792346370157,0.8307639035218877,low,approved
26.75409085794085,27893.28068176241,self-employed,5.421368361251703,11257.808208215623,0.8801547342333612,high,not_eligible
33.305632477998,83893.78726672533,salaried,9.710730834222645,1207.263557798511,0.8465288230294756,low,approved
43.65258561824415,21365.075770234896,salaried,2.8028876034651264,8961.549262889319,0.7331321962380468,medium,not_eligible
22.44751360422304,37982.31607608396,salaried,12.753693116643944,5398.640870763417,0.964282281451502,medium,not_eligible
19.45074739436696,39091.23919024188,salaried,13.25396649581134,1769.2937408977048,0.9251933032686774,low,approved
42.32055095238791,89908.1413378191,student,11.366476767909337,1412.7679437986694,0.9291031947043048,low,approved
40.92581851600381,69199.42291404845,self-employed,14.14316385623923,6041.458451893998,0.7590612545205261,low,approved
42.73478340944794,41598.98879505674,salaried,0.0,9353.577309650915,0.99027943109361,high,not_eligible
32.446145059655,70135.71172198198,self-employed,11.115013964733436,4410.868250077498,0.7098148937207719,low,approved
44.40332245623771,32359.236288091503,self-employed,14.702992535398453,2204.266769247244,0.908685709380027,low,approved
42.493935334016754,20898.26285373754,student,7.637889781342867,1557.0883517675911,1.0,low,approved
59.33959648022547,21247.32268740477,unemployed,12.201114112710863,5602.543796312933,0.7509463674869311,medium,not_eligible
50.97187088847517,80836.15845739134,self-employed,4.838169485606839,6242.039184418401,0.7933702270397228,high,not_eligible
29.16104176864719,99737.2065413949,unemployed,9.01159412684009,4608.706851877381,0.859965136508764,low,approved
52.30490651351697,64152.99359248595,unemployed,11.101859060384683,2913.3283784189216,0.7996524345883801,medium,not_eligible
21.49735024055501,87313.68409245955,unemployed,0.9248395667783228,4545.778818104388,0.6949336568933867,low,approved
60.108556931851936,56420.98465727957,self-employed,0.0,7993.315902803738,0.8568562974806027,medium,not_eligible
36.601168851498414,59315.50173870681,self-employed,1.9489162130554,3430.8051260675174,0.7437696286273895,low,approved
41.238890896485685,61427.24666977043,self-employed,2.14322944308345,7415.9057519844755,0.8973592430635181,high,not_eligible
25.50710591355408,33808.72571694521,unemployed,12.644945646304087,14639.825752028026,0.7580575765766197,high,not_eligible
27.52065194161497,49577.47205765991,student,12.747794757071686,1600.201716516427,1.0,medium,not_eligible
49.31656074487093,56517.71012803312,student,11.43185295812723,1228.8527650104754,0.7716746707663763,low,approved
47.30206627877803,37463.51156157816,student,13.821327711337144,3007.5973990904467,0.8177938483794325,medium,not_eligible
18.563165332625367,55099.57093492765,student,1.8934491619602325,5133.168658987881,0.9313517217369668,high,not_eligible
30.93435361722059,71780.11010020037,self-employed,10.207560713052231,3722.3023138475464,0.7269135683566045,medium,not_eligible
54.217339686234574,54176.46384581241,student,12.654187370600358,326.0657210804017,0.8727459934604129,low,approved
48.46001453080872,87121.96269437233,salaried,13.974752627828266,2164.888367057316,0.9807142754282429,low,approved
40.14672336640324,76580.4551819418,student,4.111695890564124,2182.460452932918,0.6892516765438772,low,approved
58.48150527725125,14857.454411799918,salaried,4.922605390704047,12419.400572513183,0.8684633858532304,high,not_eligible
20.36408317687459,56259.13458861954,student,2.048793561196174,3691.4545809603833,0.8759882794248424,high,not_eligible
30.51734523029201,74360.73844697254,self-employed,10.19812240447705,14304.819141560189,0.928182287177731,high,not_eligible
29.252271872226284,101958.7216496943,unemployed,8.802970443785991,6088.73322543101,0.7263049289121918,low,approved
33.54862787866102,13485.721357007207,unemployed,0.9596733034018716,3693.197435322582,0.7179543386915723,low,approved
40.22844930727464,51554.36345890649,student,11.701628066438388,5291.085714124671,0.9021941565616898,high,not_eligible
23.492520369715823,36658.29733653562,salaried,12.455454045595284,1268.5223747093644,0.8796984673233186,low,approved
40.72510991086156,84957.47093389551,salaried,8.984433632669301,7216.869671777652,0.8750492850345877,high,not_eligible
25.5622596285716,31681.57143092727,unemployed,11.169483460485068,9070.66443284578,0.8846448209496975,high,not_eligible
29.284901249089785,14704.683815299482,salaried,11.560766401373789,3727.5386980297376,0.7819975278421509,low,approved
40.64600751215238,79000.53165719786,self-employed,1.9865045335742555,998.8794910004954,0.8732253697161003,low,approved
46.93943809855807,89126.08991436582,salaried,14.169786721437918,2982.6084290435056,0.8793072473298681,low,approved
52.7159249546105,26998.18384605212,self-employed,0.0,4307.712160966364,0.7785648581973632,low,approved
56.9024938205931,105908.19652370884,salaried,7.28878323216711,5074.221286083997,1.0,medium,not_eligible
28.937157845722552,41827.45483200827,student,3.999772048865915,1500.627915509749,0.8973832920911787,low,approved
59.23557435758047,25062.339051296964,unemployed,3.30801559568756,6918.030055771611,0.7308696502797352,low,approved
27.26928109879374,27276.90862183949,salaried,3.956258211941492,4366.510417124013,0.915655360863383,medium,not_eligible
53.60720154665235,39352.52168595645,salaried,6.358876078612853,4634.672854643528,0.7525318329772679,low,approved
36.77951373304681,77534.63016937146,salaried,5.898650798496885,5379.599740497792,0.9287084603742451,low,approved
44.71241087880025,86284.70510216088,unemployed,8.140405362303927,12997.315331083617,0.9658595579007404,high,not_eligible
20.41615947668281,11755.797312334336,unemployed,6.383223201091736,5177.525469086669,0.7679317681648289,medium,not_eligible
31.196487574276084,66618.8258602724,self-employed,9.845273986489945,9216.288256086786,0.9463376129244322,medium,not_eligible
43.463233393110826,50186.50520522329,student,11.46143814761516,1395.3261945424717,0.8912780926936498,low,approved
19.929121860397974,87269.48115315483,unemployed,0.9364830639673284,13915.025001087053,0.932206015999449,high,not_eligible
26.48474743952906,53897.907246412346,self-employed,14.017912298116148,4268.660568585163,1.0,high,not_eligible
22.74435664499713,49868.91683048725,self-employed,11.396605469260743,9779.930760758867,0.8254611883997129,high,not_eligible
56.698207790761046,57536.14204888672,student,11.354512302779993,1284.7557830140233,0.7746263835642511,low,approved
27.2272767194574,53096.255982578,unemployed,1.0790038639658466,7911.960419496241,0.7610485570374477,medium,not_eligible
51.31636161707155,21632.98433165325,student,8.885368298802614,1298.8280172259433,0.7684189715034562,low,approved
37.57948634760092,47432.47144134872,self-employed,10.798076757981672,5075.230182818315,0.8422898290585895,medium,not_eligible
35.777796891280595,61647.22607729302,self-employed,0.9757489460140404,7433.588971851509,0.8841151974816643,high,not_eligible
21.28823336976417,60398.814806589246,salaried,9.60439683862552,8699.234900408654,0.8776690799330019,high,not_eligible
34.20292460530404,60472.83955095496,self-employed,4.600508875275437,3885.0253818732126,0.9327183249036024,low,approved
35.315221486157014,49108.22858279681,self-employed,11.401926650869006,4420.994208013739,0.8513001891877907,low,approved
20.005221017692524,57067.09897160664,student,12.750636647137448,1524.1082370328977,0.9953534077157316,low,approved
17.850043195195187,56529.36977065002,student,2.081459635147409,2801.841760598968,0.8235343166762044,medium,not_eligible
51.45941085744149,95455.19633846672,unemployed,8.717113248487282,6841.042093931367,1.0,high,not_eligible
35.431184651741304,44576.936061013264,student,11.891494006962116,1382.820228515063,0.9125667347765006,low,approved
54.0,80313.0,student,10.0,3764.342194731506,0.7642842443583717,high,not_eligible
36.41890043543075,71505.67994551038,student,12.33081888228171,1226.283704409343,0.7429107501938887,low,approved
32.27621012130098,70995.293136405,unemployed,4.115589105505936,9435.634412162482,0.8982472415243186,high,not_eligible
57.05782284545326,67755.16523273174,unemployed,14.478012258332514,4047.216253691175,0.8276537214674149,medium,not_eligible
43.69410670806427,95286.65053259888,salaried,2.902491892380952,5462.3980144208845,0.9214000494092092,low,approved
18.832909327743543,74385.56859899216,salaried,0.0,4021.8330620657757,0.8973237624573545,medium,not_eligible
43.48353634616601,23915.05673847576,self-employed,10.94181603022715,10912.481189969025,0.8427171087343127,high,not_eligible
52.18251818824197,92342.9625651366,unemployed,8.684382809556569,6750.135344612568,0.7653206281931595,high,not_eligible
40.62286747920064,93385.84759243476,salaried,2.73766679237385,867.037187773539,0.6985152775314135,low,approved
32.42393190218529,80221.64286565596,salaried,9.416263969211077,2546.6805998491677,0.8053485047932979,low,approved
41.69577040466615,16453.361366445668,unemployed,2.9736538214069035,2424.4512092313216,0.9356398794323472,low,approved
31.69505016162937,64803.95557668815,self-employed,5.301561260622011,3538.9659620402967,0.8714093744130204,medium,not_eligible
41.524389171697166,11036.900756298272,salaried,0.0,10076.067293302025,0.7254261221288012,high,not_eligible
19.379680005801053,12000.047949748398,unemployed,6.4336466554709855,8627.722890671746,0.8673180925851182,high,not_eligible
45.0,59689.0,salaried,5.0,3427.786325322864,0.8885317379728837,low,approved
52.30456863233593,37488.58748257176,student,8.735985076850195,1487.3320951613582,0.7616142563798867,low,approved
58.21975066291623,13824.47468506802,student,6.920857498908499,2255.480320994147,0.8653725105945528,medium,not_eligible
29.42548661332382,50489.47294953822,salaried,12.791541814592488,2841.2220394885853,0.8558208718446,low,approved
56.63899335903978,62214.87861286259,unemployed,6.563499496484425,4296.4872350992955,0.7357029702169376,low,approved
45.54477075403834,26782.700949939463,student,6.142395130346181,1340.2288697750207,0.8857787360348283,low,approved
45.74969316787341,62887.70930908896,salaried,2.853571425089648,1710.045566916929,0.9060784526368234,low,approved
28.44692935926697,16116.020311747838,salaried,13.055641416174382,3397.0516166674875,0.9583051243175276,low,approved
50.469036864444206,22549.957528525912,student,8.521432044045852,1746.6262644425265,0.9553802052034904,low,approved
61.40501051477719,12998.696724879086,unemployed,2.162578162896402,10450.771734666941,0.7122330632042908,high,not_eligible
42.86714043812695,44145.18163526721,student,8.199995713116397,3892.523061178874,0.7562174960084878,high,not_eligible
32.5938822929108,13042.722596726346,self-employed,6.158230115455035,4726.311243244021,0.901503526720866,low,approved
45.03118503909743,64777.86471175242,unemployed,10.35194330750284,6951.148540779124,0.9013785950912208,medium,not_eligible
18.202583068675583,108842.02802077249,salaried,11.175475570362073,1486.1193755446218,0.9015047686306048,low,approved
53.03953544811863,21028.1232881857,unemployed,10.580108011852728,7907.42748861072,1.0,high,not_eligible
37.05112810867304,61703.22941147771,student,13.138617680283264,4122.636285351106,0.9070890510693168,medium,not_eligible
55.90575011781768,90390.69810635631,unemployed,8.348795386796601,3076.5425786630653,0.96355656401806,low,approved
43.34990321402293,43707.83955878788,salaried,9.835403785921615,5963.036908810558,0.9454001763493204,medium,not_eligible
19.48247571761567,69526.09695832102,unemployed,8.085136496740242,6934.019251222146,0.9151391251305798,high,not_eligible
51.14193481677677,83370.17842290115,student,9.499673839859756,7725.643286171313,0.8184730755359654,high,not_eligible
18.0,18716.0,salaried,10.0,5990.100907544809,0.9258969220493268,high,not_eligible
49.09273530161719,39634.05518861479,self-employed,4.705276620052037,11169.6622574395,0.7727174785462427,high,not_eligible
49.40214050630821,85115.9217315487,unemployed,9.607225763702822,4815.397940521766,0.8263181393259991,medium,not_eligible
30.17756261209688,100247.18540432228,unemployed,8.79362267775742,6471.312509094065,0.8014636452170896,medium,not_eligible
54.81630387328701,12245.382404167774,salaried,10.841286051424506,5852.470468714248,0.8581874139386322,high,not_eligible
19.008461163346976,12594.521922490963,student,3.830512028443558,4232.785183455069,1.0,high,not_eligible
24.43816907130577,74922.31105988703,salaried,1.0050840216850772,2083.1304611937085,0.6632734807408251,low,approved
44.52986100926317,28129.951720558467,unemployed,3.385397467588793,9367.857135571954,0.9186260190374512,high,not_eligible
55.11703037318809,86166.5949514932,salaried,9.147681402656827,3842.1637029347376,0.6887284128810348,medium,not_eligible
55.907621472878034,67721.62574501116,self-employed,0.9731900604036128,4001.268629670113,0.8028068134210566,medium,not_eligible
38.44389261727737,68421.61186832392,self-employed,12.881476019432323,11001.933973959636,0.9588950596967366,high,not_eligible
41.59262659196578,58209.34172513848,unemployed,0.9152666087092262,2578.5286223906332,0.8564280019095463,low,approved
21.293968570320807,40909.87821457408,self-employed,4.328746267953668,8434.507490036376,0.7422255222070694,medium,not_eligible
19.0,76690.0,salaried,0.0,5841.509643954172,0.7784696290740032,medium,not_eligible
50.62217971990764,43808.5294962098,student,9.540657449146964,7133.178087478684,0.9179597748934676,high,not_eligible
51.67990156253667,52720.21259939459,salaried,9.733226993476707,6577.089386788377,0.7769633368282863,medium,not_eligible
39.00391484623975,79693.48772915834,unemployed,0.0,889.600133468746,0.8716458589581975,low,approved
19.17989634474995,65781.44895391217,salaried,2.999749380024098,6673.34066239797,0.8545571839903814,high,not_eligible
17.445139516904817,23643.89652860299,unemployed,14.790692984503508,2427.7191089405396,0.7848399652394182,medium,not_eligible
55.47473720745699,53629.03571091016,self-employed,0.0,8562.66143070492,1.0,medium,not_eligible
39.64575224287732,29854.61819975498,salaried,0.0,5147.733907276747,0.9133919022318012,low,approved
18.95093339139694,13298.690471617832,student,3.650959953029435,3845.6404621108823,0.6474857413342392,medium,not_eligible
35.152257749552895,81023.54682926311,salaried,3.8732411734962304,4484.595717999326,0.8686454314769427,medium,not_eligible
19.9472787918187,65719.55785877077,salaried,6.227104047859233,6611.802723221043,0.7838213535231612,medium,not_eligible
58.13738363393495,100242.36098418968,unemployed,9.484465736983502,2330.639443009279,0.9352433334796224,low,approved
32.202648615900124,12568.129033582933,self-employed,5.8684837460707335,3306.4264410742267,0.7707479261567299,low,approved
36.8278967619866,68476.2718038137,student,12.553143303640043,2525.350849528335,0.83852635585331,medium,not_eligible
41.92288853566191,26432.07404165106,self-employed,10.574764254319044,6498.699713115529,0.9004987278980456,medium,not_eligible
34.342286960802575,57422.5314261856,self-employed,1.9451839224837493,6803.400468071839,0.936575519417012,medium,not_eligible
28.159799452815665,35879.84485597502,unemployed,1.9636135394129008,10076.248703385696,0.7299703592944223,high,not_eligible
46.0,33328.0,self-employed,14.0,3566.3320725063923,0.8165498764159052,high,not_eligible
62.15389419840071,107736.90996197642,unemployed,9.222247087099266,8589.103464188905,0.8025054688839044,high,not_eligible
50.63955309719952,55904.26195295949,student,12.788081229093674,1185.7894931306205,0.7846670767426288,low,approved
53.91690257561351,80289.88542217686,student,9.040485553305558,562.7518357614445,1.0,low,approved
40.319638258870896,56971.199149870845,self-employed,1.9848723135246795,4020.064282895104,0.8904981710960955,low,approved
38.59145800543485,82837.45788227652,unemployed,7.879223270613273,6390.2633936681195,0.7239116045664955,medium,not_eligible
30.866143328550123,52684.09266072365,student,9.846937622341631,4539.484632221827,0.9417861947054776,high,not_eligible
30.2069312828254,17042.206635287606,salaried,12.589791194730978,6108.613895449293,1.0,medium,not_eligible
48.26217738564005,63195.913521910166,self-employed,11.469541899390038,2288.500772217643,0.9532465260551146,low,approved
28.851705660945647,22370.625067077868,self-employed,1.8726217966788024,2719.734751481018,0.6980630034045986,medium,not_eligible
43.945302758216926,13137.24858961886,student,0.0,1502.6723430514053,0.8015765927133749,low,approved
54.0,33093.0,salaried,4.0,805.893149172836,0.9766911149186622,low,approved
29.578169671550423,54182.5384838522,unemployed,8.682749890941126,6131.144600872156,0.7792330534381219,high,not_eligible
41.65216356842489,75854.04179015802,student,10.636787628170746,7417.2911122495225,0.8943819428146228,high,not_eligible
29.38868166974296,58752.49006179611,unemployed,8.358452389958522,10992.951546717093,0.9274634053429336,medium,not_eligible
28.40969039077912,35894.31094767851,salaried,10.72649847287251,2719.022274520291,0.7573069528421916,low,approved
25.047297470406697,58373.13867766317,self-employed,2.033960530979084,5326.700582200159,0.84404746439382,medium,not_eligible
43.769929742538864,88287.75221783615,unemployed,6.842486612284089,10642.505035716033,0.5258732659930927,high,not_eligible
43.87304137557325,17134.790280941146,unemployed,2.063748330446307,9574.530996724607,0.747561235866571,high,not_eligible
23.31211175743973,56348.10533429172,salaried,9.533844126462318,6207.974360071398,0.824743184860684,medium,not_eligible
24.82545227871466,61877.6470317743,unemployed,1.0237047102988044,2302.475574244461,0.725221681803515,low,approved
24.126061435875705,56240.606624969325,self-employed,14.349401088638825,2317.534080992038,1.0,low,approved
55.52815323865438,12616.526842518198,student,4.047148458169092,3963.640679448541,0.7069858622039367,medium,not_eligible
56.45607822286416,93968.49362901528,unemployed,11.019894466358837,3770.7565173731155,0.8059955513303017,medium,not_eligible
