age,monthly_income,employment_type,years_employed,has_property,has_vehicle,num_previous_loans,missed_payments,credit_score_proxy,risk,assigned_limit,income,loan_amount,credit_score,risk_label,repayment_history,emi_delays,monthly_txn_count,avg_txn_amount,spending_ratio
52.122952861621066,48326.90914132498,salaried,11.261600744197072,0.0,0.9728516772613808,3.8310055876641527,1.9678487525052752,526.2985534662299,0.0,19910.91508770337,77676,19559.64358024791,363,high,0.9431280119116199,5,40,6452.330939046591,1.0
23.91819175733141,45230.52949018877,salaried,7.500064537688536,1.013312113568633,0.926279187423575,2.1175449260995167,0.0,901.8627233659968,0.0,23166.23958266661,94328,44294.33279686406,821,medium,0.7660782476777361,3,11,7984.602473159549,0.9311193622758358
30.630495604984567,95185.26900694388,salaried,6.009956426644808,0.0,1.0010329519914958,3.514285102538038,0.9486174055170732,503.4308817103608,0.0,33890.335103953694,75648,22493.251787461468,498,high,0.8190787624148785,5,9,6216.387169689249,0.7395765192365065
46.29190157964501,43957.42090639682,self-employed,5.043622483554381,1.078893300858988,1.0397366438729474,1.0065391883805996,1.0065091772837722,518.1046590172432,0.0,16565.017896795605,105272,50641.28830830891,888,medium,0.8831263431403564,2,28,7938.948677329147,1.0
19.605731093950578,42042.55663197434,unemployed,2.8290320264589432,0.0,0.0,4.07752246350668,4.136063926272287,527.5433272193444,1.0064815554216442,16353.752028785735,81406,35863.173217101335,785,medium,0.9475545127122359,3,32,6626.298301662737,1.0
58.260977583309625,92203.28409059445,unemployed,9.28685758549322,1.031421191306496,1.0231250753825245,1.9406821864796096,2.65218916038752,507.5577570299,1.0231405187526998,32129.542033263995,19136,3974.963727325239,870,low,0.802082576215471,1,47,1346.9526274280156,1.0
45.91819474263078,15661.455060934735,unemployed,1.9855305791718512,0.0,1.001000811764385,0.9960547021129202,0.0,670.6938276484841,0.951690700061318,11208.914470908336,16620,5640.8665572804175,516,high,0.8314341023336183,3,21,1168.1367082014046,1.0
49.340485917470446,26277.210703698973,unemployed,2.839969322931509,1.1061622018569777,0.0,0.9119493977401916,0.0,673.6088175351274,0.9991494137084908,17367.203500442844,62775,16574.46078877181,801,low,0.7393665025993972,0,41,4398.177315379343,1.0
23.67701621704624,68525.93459569031,salaried,1.0510894613326334,0.0,1.0467991138242594,2.1277192343218,3.847578783408509,615.6782191688364,0.9949969199853796,26240.5851948085,79305,35322.2177086885,808,medium,0.7303793375919329,1,24,4462.004709188699,1.0
42.36814798177304,29844.729405608505,unemployed,2.963282487944653,1.0844123467137523,0.0,1.0353112698531328,0.0,659.2995972332889,1.0311816138930396,16677.725269016268,98329,30313.759236261136,310,high,0.9312525822394198,5,7,4198.771310742823,0.2989087570828521
29.151339823039496,15781.4744982361,salaried,11.90394020821172,0.0,0.0,0.0,1.9447246760166428,842.0471625827449,0.0,14087.141285906053,88447,51520.70291517111,498,high,0.9856240028570823,4,41,6696.992263557195,1.0
50.74373400397037,85222.61140115117,student,13.88331709276024,0.0,0.0,1.9275445566818656,2.97665862017856,438.1690506385735,1.0645601538323002,26542.929354860364,10334,4424.243782351637,881,medium,0.8427989878419666,2,30,381.09871139648493,1.0
41.49364051705285,29167.31033851074,salaried,0.0,0.0,1.100653471044878,1.015256175448338,0.9366109064687328,339.42528191901687,1.0220322333934804,11692.350322713746,53367,12783.879953752856,858,low,0.9503532897892024,1,19,3141.24522455095,1.0
19.274605228815545,63427.9183884286,student,12.783541217649963,0.0,1.0668875954489758,2.0986867803627574,3.3830642098954486,706.65838495452,1.0173792497318894,23441.758648002564,14896,4678.91500331243,335,high,0.8861636025047634,6,12,729.9338786889006,0.588024069835312
42.76076990952201,37349.876980842135,student,14.04876835542182,0.0,1.0583351201890308,3.128366054731218,1.9781823402408605,317.1316386930098,0.9851530963741204,13710.25623029559,11207,4497.272026696888,671,medium,0.7854880245394875,1,17,391.0795273450198,0.5932320839533628
27.446899990182786,14317.56011657937,salaried,12.33304419589727,0.0,0.0,0.0,1.964349233142996,823.620583927237,0.0,12263.629929153642,94755,55193.885321580376,312,high,0.8861395605508414,6,7,9259.656907122584,0.6840546498850518
24.19448834547279,88858.1184214037,salaried,7.000075681748383,0.9404931256686682,0.0,0.0,0.0,597.7313788352378,0.0,34547.80063439729,90268,21565.17742273888,770,low,1.0,0,5,3004.809415817006,0.16643824034081878
27.908057980990755,51912.98923942002,unemployed,2.0101562951688727,0.0,0.0,0.932857317808414,0.9786206516790892,396.7518109007841,0.9911564811530322,17757.663713076476,85990,27205.806176095808,878,low,0.8464173960890048,0,13,3253.5499494589017,0.49187288455594513
49.81380789751302,83155.33339536573,unemployed,7.126028165745378,1.027968970957996,0.0,4.082050159755132,1.9292680727346387,316.77880265885665,0.990568415872394,25721.436429930323,85871,25711.471145405816,755,low,1.0,1,35,2107.5212327120375,0.8590006305379152
29.602900755086424,15629.60948059481,salaried,12.314066900808704,0.0,0.0,0.0,2.04630315532025,913.1195338655089,0.0,12984.83492238378,96050,25668.499963515016,721,low,0.5880254895910255,0,45,8074.756015529385,1.0
53.47488051939314,58953.284844799295,self-employed,11.746264715765212,1.0405506432172045,0.0,1.9826136709437585,2.9404008143960434,761.0023541570332,1.0128831971134804,25295.46200954287,91666,32606.19741195929,814,low,0.9321902504375223,1,30,5755.987359210504,1.0
49.76876284766887,48044.91614409893,salaried,8.75031376896658,1.0840528184075606,0.0,2.9136219568602453,2.8027264858148424,421.6306275562275,0.9914335837951104,20142.219352776185,56133,16546.388660082877,765,low,0.858704706823817,1,21,3658.385932520798,1.0
59.534943380806666,26029.84385863087,student,5.1326981275497685,0.0,0.9856890848992342,2.184621055597028,0.9662362954598052,580.3009601122598,0.0,13688.451994841836,14847,4466.392644025799,794,low,0.8200992649534132,1,38,1244.9287752883085,1.0
48.2639534244932,87289.16731909639,unemployed,8.021803042313488,1.072302890045715,0.9853540617441712,0.9821068573621508,4.025305006848283,528.3069793879974,0.9799503373497852,29125.39460185726,105697,59666.79315447607,561,high,0.8591760776535502,4,13,4319.072124238213,0.531216000596959
40.81597867321283,65751.55938885023,unemployed,1.0073309425540855,0.0,0.9308315081965834,1.9373239490235368,0.0,623.5089448891582,1.0327867683069598,23449.22701530879,41015,19207.278570939918,513,high,0.6512431085399106,4,17,1124.9187447772522,0.46625914083172715
43.155762715303176,71728.00301181932,student,9.923450584686693,1.06612226748202,1.0418852937872112,1.884925400759827,1.065778919074473,636.1907722200204,0.0,28026.651144798,15313,4288.993275892737,418,high,0.8280328112162488,5,9,426.56632049547864,0.2507083448350622
39.335100464042135,56490.2049819176,unemployed,4.017805479539347,0.0,0.0,0.0,0.0,571.5694470547088,0.9781726049987036,22701.581791504083,64138,23009.876757577927,818,low,0.8857112571511746,1,45,4870.369309805175,1.0
31.401120579890826,93817.55304913977,unemployed,12.994857002718993,1.0379175442916,1.0142623487964983,0.9971717490029284,0.9375362715668628,897.3054513322815,1.0257544612624487,34131.08720195282,115252,57712.4963664152,850,high,0.9977894044741515,6,17,7522.53998038954,1.0
48.749434218199866,42397.751205862856,student,8.175422723587847,0.0,0.0,2.02098372952797,0.9469476130471028,640.8284676966019,0.0,18150.48310542764,13123,6220.459209703824,885,medium,0.7981729781726352,3,5,374.93065932694776,0.14285249536194
38.2598961099073,64525.19067735104,unemployed,0.9065952974639868,0.0,1.0032692079388386,2.0890949553534046,0.0,609.6456755621001,1.1097886668925627,22423.58706936426,38165,8525.007506385944,698,medium,0.7691506397106812,2,29,879.927870780659,0.6686206800115055
19.741346855312003,60872.538006972136,salaried,3.2025298476773547,1.0496927084286911,0.0,0.0,2.070341734465119,310.5196694011508,0.9866379882737202,21115.575619376403,88450,41108.07777557684,635,medium,0.7998242956415463,1,8,1845.2312927418848,0.16689485971662044
40.26800119338538,57238.58726204908,unemployed,0.9976480705074396,0.0,1.0859235200990955,1.937007750207824,0.0,616.3844765439409,0.9761704007370776,26004.365991763643,45109,11726.432707183152,764,low,0.9415402117702074,0,40,2999.83322793127,1.0
47.001042065808825,87506.86510188966,unemployed,8.399106574893585,0.9540381399776708,1.059703789435556,1.0772042895604188,4.087126627620375,538.113279765004,1.024562610782168,27438.982989609474,18435,5017.88170149441,562,medium,0.8828751109659684,3,14,184.54684970383678,0.140149492587671
53.88687994440821,14228.705714536803,student,6.8573117117726365,0.9959332674198724,0.0,3.1049164351384944,0.0,333.81574727747244,1.0484909567984182,7731.95765014259,5463,1620.6999629953275,678,medium,0.7970239796232961,2,32,63.63707117788435,0.37275970669820596
59.35895765444539,13956.867305662165,student,4.27267024211597,1.070560458248963,0.0,2.7721367100608547,4.255266667759961,552.5710682689736,0.9887711575293248,7830.506500855332,8174,3336.328497006225,829,medium,0.9013267433113356,1,10,368.31865975469333,0.4505978220634858
51.24263668431112,27149.556714586488,student,6.606182733678367,0.0,1.0345085122984603,2.094589675963641,1.0399578311206796,497.9405460506727,0.0,12632.1072269048,17541,7844.598488143401,829,medium,0.859707754934804,2,31,1266.837117234135,1.0
20.80960975634051,23254.09178452722,unemployed,14.92107778806746,1.00568743025077,0.9414163258053644,0.0,0.0,927.2644216340182,1.0125862366492306,16267.077798058346,62523,12845.721632478717,891,low,0.9468644990532888,1,16,4536.265224307247,1.0
60.56275102488877,65192.726321810886,unemployed,6.349306479831447,0.0,0.0,1.0030973273952692,1.859460062676336,764.7639306641221,0.857699888780427,24073.74989491604,26767,12278.290153312037,337,high,0.7797946906122647,6,7,1303.8378246691352,0.34097451237284515
27.204881488000456,56534.74770178401,salaried,5.456537880705175,1.0348671907002944,0.0,0.0,3.1478049135222888,545.2857485424225,1.0132792018496606,20411.407929416608,77616,17800.787484266093,520,high,0.8172337853402232,3,37,5603.613214519825,1.0
45.978193370810025,17924.20173170274,unemployed,1.8405502669128804,0.0,1.029665870056007,1.0662382140831883,0.0,725.4571565055913,0.946967339617702,11022.576422776225,114319,35088.83205971518,746,low,0.8107891846867842,1,14,6504.597473807833,0.7965811862709581
21.771652956644783,61103.99655642079,student,12.338566427358169,0.0,1.040886319561074,1.84799795441207,2.873210614855238,680.2848262868107,0.9801143317717406,22479.74643058792,14399,3573.1577239159,851,low,0.7036485051867881,0,35,1410.005192341809,1.0
30.681104219236538,72436.68249231948,self-employed,9.43154917100306,0.9384376981734877,0.0,0.9671589729646534,0.0,542.295775332078,0.0,28611.194764573986,114564,36559.07130297656,528,high,0.8796120277064576,6,19,2820.7282744202653,0.4678069656609846
43.649307853866375,64323.39458089951,unemployed,5.991117370065018,1.0173261623547274,1.0185155152562702,2.7267592943717816,1.0196855599794796,531.129379163241,1.007616521864032,25542.051926184704,71573,34926.465644516706,872,medium,0.876105527217989,2,11,4584.970251634399,0.7046605950285497
33.397262128915216,32201.818644341,unemployed,7.865208867596007,0.0,0.932026442930782,0.9862895214742254,3.333696311245621,427.8721661888938,0.914951245766814,10721.23988927319,34610,17411.01204425155,551,high,0.850511345664246,4,40,1876.2596632097816,1.0
49.63860311670699,48442.83944311959,salaried,9.526668718333504,0.9820985869654756,0.0,2.8705575296165726,2.944341148432529,464.1632865522925,1.0958322418304085,19629.930480025178,35078,12607.06166655441,518,high,0.8265412866624853,3,18,964.7141394112346,0.4950354783454651
19.525551355248822,67163.45590437517,unemployed,7.847899007761145,0.0,0.0,4.171713349056348,0.0,942.35705216926,1.0189776402213755,29802.34861115116,52045,25944.76686481385,845,medium,0.7084629257949585,1,18,4033.442683673346,1.0
19.48388995702328,80368.85473461104,salaried,0.0,0.0,0.9957699491700474,2.041281314565208,0.9852913613586648,659.8059188464255,0.0,29947.782622111143,76597,17972.332749785477,572,medium,0.807935467723464,1,7,2665.2479022457937,0.24357005255715705
25.61217594558932,88733.32749113353,salaried,7.298874591509949,0.0,0.9897745957330294,0.0,0.0,386.3926062310192,0.9124209773445576,29827.1990061358,66761,14370.481875344323,688,medium,0.815728548347323,2,7,2961.1096309253544,0.31047718602893126
24.026913162717868,43686.0589933414,salaried,4.100240281883869,1.0562521280822077,0.9396100499440062,1.827599878752284,1.045106290414768,890.220537361147,0.0,21201.809384256245,46489,20862.0682477202,376,high,0.769772273077838,5,26,2033.1848514599217,1.0
40.60975815701398,81053.98574323062,self-employed,2.134663266289301,0.0,0.994119314791789,3.088731676436515,2.1191027149672075,760.8971306631454,0.0,29918.15737522585,18696,6517.571991501538,823,low,0.833871428833399,1,23,597.8682147649702,0.7355032594990539
51.62304397660917,51576.85217191099,salaried,2.916337926775536,0.0,0.0,0.0,0.0,476.9699361694599,0.950582643225906,23660.92522384952,68003,40304.75838544198,809,high,0.8904050856814538,6,39,3316.062920433799,1.0
20.681351711077355,63900.78591978576,unemployed,8.277837492786556,0.0,0.0,3.824546965940871,0.0,883.1079280618012,0.9465052755950248,26306.14181821788,61118,34650.531921287824,861,high,1.0,6,16,3214.8758195480764,0.8416180685357705
57.04602107344461,79712.37696692663,salaried,6.391509266194706,0.0,1.0726465762594568,1.0638565042519097,1.013430836159023,693.219338329666,0.0,31947.854742082105,37685,19688.102378760308,851,high,0.8674577812831838,5,9,2900.989436583688,0.6928195549755392
56.49006963396626,12982.923515470797,student,4.087828275357354,0.9198622800721082,0.0,2.7765551794392875,4.089072273063507,543.2859115402217,0.945229017083018,7268.838351221519,9873,3480.859672069415,705,low,0.8757550390722764,0,14,778.5469831342039,1.0
22.518140478398447,54306.17575352048,salaried,8.689810419429435,0.0,1.0145539454117238,2.0727667224209694,0.0,364.2060542745952,1.0858133532433172,19963.31628408288,72487,25037.428988530413,761,low,0.8425554084233833,0,45,1759.262182620194,1.0
22.079391989769395,84118.51991166137,salaried,6.950964368369865,0.915519612365248,0.0,0.0,0.0,594.4311282670109,0.0,32783.637074298655,93506,19927.99401765418,817,low,0.6581228784700959,0,37,5923.558995882819,1.0
50.48209067073047,95169.230143538,salaried,2.125383036878852,0.0,0.0,3.1770069065783213,1.0556132763695003,498.8758219917315,1.0040208470057408,32142.84783591038,36724,9814.725295359476,818,low,0.8473486124550783,0,17,3329.317114961127,1.0
24.723994036338617,28750.66637441776,self-employed,3.231270567945544,1.0670542378290842,0.0,2.007538387954944,0.0,367.1700667230947,1.0445893199709453,12727.2483099206,44553,12231.286148628951,844,low,0.8560230209941027,1,39,881.7392807070455,0.7718409971848086
